art1,name1,size1,art2,name2,qty2,art3,name3,qty3,price,total
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU OPL 069.2,Низкая панель H.772x892 OP перфорированная 2 стороны,1,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU OPT 009,pannello rivestito x rettangolo intermedio OP H.285x892,1,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,BAU OPT 009.G,pannello da rivestire x rettangolo intermedio OP H.281x888,1,0,0
OP309,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.90 H.113 2 БОКОВИНЫ,"90х2,5х113",CX2309,1 экран OP древесина + ткань 90x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,1,BAU ALL 001.1122,Стойка DX/SX для OP H.1135,2,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU ALL 002.792,Tраверс H.28.8 нижн./верх. под ОР/экраны L.800,2,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU ALL 003.792.I,"Траверс H.11,2 промежуточный для OP L.800",1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU OPL 070.2,Низкая панель H.772x792 OP перфорированная 2 стороны,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU OPT 010,pannello rivestito x rettangolo intermedio OP H.285x792,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,BAU OPT 010.G,pannello da rivestire x rettangolo intermedio OP H.281x788,1,0,0
OP310,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.80 H.113 2 БОКОВИНЫ,"80х2,5х113",CX2310,1 экран OP древесина + ткань 80x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,1,BAU ALL 001.1122,Стойка DX/SX для OP H.1135,2,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU ALL 002.692,Tраверс H.28.8 нижн./верх. под ОР/экраны L.700,2,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU ALL 003.692.I,"Траверс H.11,2 промежуточный для OP L.700",1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU OPL 071.2,Низкая панель H.772x692 OP перфорированная 2 стороны,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU OPT 011,pannello rivestito x rettangolo intermedio OP H.285x692,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,BAU OPT 011.G,pannello da rivestire x rettangolo intermedio OP H.281x688,1,0,0
OP311,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.70 H.113 2 БОКОВИНЫ,"70х2,5х113",CX2311,1 экран OP древесина + ткань 70x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,1,BAU ALL 001.1122,Стойка DX/SX для OP H.1135,2,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU ALL 002.592,Tраверс H.28.8 нижн./верх. под ОР/экраны L.600,2,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU ALL 003.592.I,"Траверс H.11,2 промежуточный для OP L.600",1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU ALL 003,PROF.ALL. FIANCO SCRIVANIA,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU FER 009,Бочонок соединение system 10x10,4,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU FER 003,Винт sensa testa x бочонок 10x10,4,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU FER 008,Гайка квадратная M6  9x15,2,1.26,88
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU FER 007,Регулятор уровня  M6x16-8x diam.20,2,0.36,25
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,Винт,Самонарезающий винт 3x40,2,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,Вилка,Вилка из дерева 8x30,2,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU OPL 072.2,Низкая панель H.772x592 OP перфорированная 2 стороны,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU OPT 012,pannello rivestito x rettangolo intermedio OP H.285x592,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,BAU OPT 012.G,pannello da rivestire x rettangolo intermedio OP H.281x588,1,0,0
OP312,ЭКРАН ИЗ ДЕРЕВА + ТКАНЬ L.60 H.113 2 БОКОВИНЫ,"60х2,5х113",CX2312,1 экран OP древесина + ткань 60x152x25 2 стороны,,Ткань,Ткань,1,0,0
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,1,BAU ALL 001.1122,Стойка DX/SX для OP H.1135,2,0,0
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,,BAU ALL 001,Алюминиевый профиль под открытые панели,1,0,0
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,,BAU ALL 002.1792,Tраверс H.28.8 нижн./верх. под ОР/экраны L.1800,2,0,0
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,,BAU ALL 002,Профиль алюминиевый верхний горизонтальный под открытые панели,1,0,0
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,,BAU PLA 001,Крепление под 90° для алюминиевой рамы под открытые панели,2,0.2,14
OP381,АКРИЛОВЫЙ ЭКРАН L.180 H.113,"180х2,5х113",CX2381,1 экран OP акрил 180x113x25,,BAU FER 006,Винт для крепления алюминиевой рамы под открытые панели 9х12,4,1.76,123
